No,ECAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
2010,121,O,121.441,F,Crewmember Qualifications,Proficiency checks,"(f) If the pilot being checked is unable to demonstrate satisfactory performance to the person conducting the check, the certificate holder may not use him nor may he serve in operations under this Part until he has satisfactorily completed a proficiency check."
2011,121,O,121.441,G,Crewmember Qualifications,Proficiency checks,"(g) However, the entire proficiency check (other than the initial second in command proficiency check) required by this section may be conducted in an approved visual simulator if the pilot being checked accomplishes at least two landings in the appropriate aircraft during a line check or other check conducted by a pilot check airman."
2012,121,O,121.441,H,Crewmember Qualifications,Proficiency checks,"(h) A pilot in command may observe and certify the satisfactory accomplishment of these landings by a second in command. If a pilot proficiency check is conducted in accordance with this paragraph, the next required proficiency check for that pilot must be conducted in the same manner, or in accordance with appendix F of this Part, or a course of proficiency training in an aircraft visual simulator under section 121.409 may be substituted therefor."
2013,121,O,121.441,I,Crewmember Qualifications,Proficiency checks,"(i) When an operator schedules flight crew on several variants of the same type of Aeroplane/helicopter or different types of Aeroplane/helicopters with similar characteristics in terms of operating procedures, systems and handling, the State shall decide under which conditions the above requirements for each variant or each type of Aeroplane/helicopter can be combined.."
2014,121,O,121.441,J,Crewmember Qualifications,Proficiency checks,(j) Limitation of privileges in case of vested interests (Conflict of Interest): Examiners shall not conduct:
2015,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,"(1) Proficiency checks, skill tests or assessments of competence of applicants for the issue/renew of a license, rating or certificate to whom they have provided more than 25% of the required flight instruction for the license, rating or certificate for which the proficiency check, skill test or assessment of competence is being taken; and"
2016,121,O,121.441,-,Crewmember Qualifications,Proficiency checks,"(2) Proficiency checks, skill tests or assessments of competence whenever they feel that their objectivity may be affected. Examples of a situation where the examiner should consider if their objectivity is affected are when the applicant is a relative or a friend of the examiner, or when they are linked by economic interests or political affiliations, etc"
2017,121,O,121.443,A,Crewmember Qualifications,Pilot in command qualification: Route and airports,(a) Each certificate holder shall provide a system acceptable to the ECAA for disseminating the information required by paragraph (b) of this section to the pilot in command and appropriate flight operation personnel. The system must also provide an acceptable means for showing compliance with this subpart.
2018,121,O,121.443,B,Crewmember Qualifications,Pilot in command qualification: Route and airports,"(b) No certificate holder may use any person, nor may any person serve, as pilot in command unless the certificate holder has provided that person current information concerning the following subjects pertinent to the areas over which that person is to serve, and to each airport and terminal area into which that person is to operate, and ensures that that person has adequate knowledge of, and the ability to use, the information"
2019,121,O,121.443,-,Crewmember Qualifications,Pilot in command qualification: Route and airports,(1) Weather information and characteristics appropriate to the season;
2020,121,O,121.443,-,Crewmember Qualifications,Pilot in command qualification: Route and airports,(2) Navigation facilities and the procedures applicable to the areas of operation;
2021,121,O,121.443,-,Crewmember Qualifications,Pilot in command qualification: Route and airports,(3) Communication procedures applicable to the area of operations;
2022,121,O,121.443,-,Crewmember Qualifications,Pilot in command qualification: Route and airports,(4) Terrain and obstacles applicable to the areas of operation;
2023,121,O,121.443,-,Crewmember Qualifications,Pilot in command qualification: Route and airports,(5) Minimum safe altitudes applicable to the areas of operation
